561	A0A023Z1F3;(S)-2-hydroxy-acid
562	A0A0L6ZXC9;(S)-2-hydroxy-acid
563	E9YT76;(S)-2-hydroxy-acid
564	A0A0F3UST4;(S)-2-hydroxy-acid
565	A0A025CWD0;(S)-2-hydroxy-acid
566	B7MJS1;(S)-2-hydroxy-acid
567	A0A0D6GS95;(S)-2-hydroxy-acid
568	A0A0H2Z1W3;(S)-2-hydroxy-acid
569	A0A0G2SDP3;(S)-2-hydroxy-acid
570	A0A0K8KAH8;(S)-2-hydroxy-acid
571	A0A0E2L0Q1;(S)-2-hydroxy-acid
572	V0UTT8;(S)-2-hydroxy-acid
573	F4T3U0;(S)-2-hydroxy-acid
574	W9AIT9;(S)-2-hydroxy-acid
575	A0A0S3NAE0;(S)-2-hydroxy-acid
576	W0AYF0;(S)-2-hydroxy-acid
577	A0A0K4SDM2;(S)-2-hydroxy-acid
578	A0A079Y9S6;(S)-2-hydroxy-acid
579	A0A066T3I8;(S)-2-hydroxy-acid
580	W1GT05;(S)-2-hydroxy-acid
581	A0A0F6GRF2;(S)-2-hydroxy-acid
582	L4J3R4;(S)-2-hydroxy-acid
583	A0A0S3N043;(S)-2-hydroxy-acid
584	F0JSX3;(S)-2-hydroxy-acid
585	B1EGB1;(S)-2-hydroxy-acid
586	E7SSC5;(S)-2-hydroxy-acid
587	A0A0P8RHR0;(S)-2-hydroxy-acid
588	A0A0J1LNA4;(S)-2-hydroxy-acid
589	A0A0P8Q0E5;(S)-2-hydroxy-acid
590	A0A0M1VKH6;(S)-2-hydroxy-acid
591	A0A0M5KI04;(S)-2-hydroxy-acid
592	V2K9S1;(S)-2-hydroxy-acid
593	A0A0J1L0T2;(S)-2-hydroxy-acid
594	A0A073VDS5;(S)-2-hydroxy-acid
595	A0A0D7LP69;(S)-2-hydroxy-acid
596	A0A0J0IQF0;(S)-2-hydroxy-acid
597	A0A0F5SHM7;(S)-2-hydroxy-acid
598	A0A0J1JYH8;(S)-2-hydroxy-acid
599	I6HD20;(S)-2-hydroxy-acid
600	D4BHH7;(S)-2-hydroxy-acid
601	A0A0A1RXP1;(S)-2-hydroxy-acid
602	A0A0F6TW70;(S)-2-hydroxy-acid
603	A0A0S3JEU5;(S)-2-hydroxy-acid
604	A0A083Z1N7;(S)-2-hydroxy-acid
605	A0A064D539;(S)-2-hydroxy-acid
606	A0A0J1LTH4;(S)-2-hydroxy-acid
607	A0A090VAN6;(S)-2-hydroxy-acid
608	R8WWJ2;(S)-2-hydroxy-acid
609	A0A023V347;(S)-2-hydroxy-acid
610	A0A090U7M7;(S)-2-hydroxy-acid
611	A0A064DQU7;(S)-2-hydroxy-acid
612	E3G4Z8;(S)-2-hydroxy-acid
613	A0A078LKD3;(S)-2-hydroxy-acid
614	A8ANL6;(S)-2-hydroxy-acid
615	V3K8Y9;(S)-2-hydroxy-acid
616	A0A0M3VKM1;(S)-2-hydroxy-acid
617	W8XS66;(S)-2-hydroxy-acid
618	A0A0J4RRL0;(S)-2-hydroxy-acid
619	Z5E1U1;(S)-2-hydroxy-acid
620	A0A0J4XWM8;(S)-2-hydroxy-acid
621	A0A0I9PWH5;(S)-2-hydroxy-acid
622	A0A0S3D3Q0;(S)-2-hydroxy-acid
623	A0A0C7K920;(S)-2-hydroxy-acid
624	V0AYW5;(S)-2-hydroxy-acid
625	A0A0M3SEX9;(S)-2-hydroxy-acid
626	A0A0M4H381;(S)-2-hydroxy-acid
627	B5Y1D3;(S)-2-hydroxy-acid
628	J2XB85;(S)-2-hydroxy-acid
629	A0A0H3GN47;(S)-2-hydroxy-acid
630	A0A0F6K874;(S)-2-hydroxy-acid
631	A0A0E1CJ25;(S)-2-hydroxy-acid
632	A0A0H4YJ66;(S)-2-hydroxy-acid
633	W9BE77;(S)-2-hydroxy-acid
634	A0A0H5A033;(S)-2-hydroxy-acid
635	A0A0H4ZFM4;(S)-2-hydroxy-acid
636	W1HA79;(S)-2-hydroxy-acid
637	A0A0M3H706;(S)-2-hydroxy-acid
638	A0A0H4Z3R0;(S)-2-hydroxy-acid
639	A0A0M1T4Q9;(S)-2-hydroxy-acid
640	A0A0K0GUD1;(S)-2-hydroxy-acid
641	W8VHY5;(S)-2-hydroxy-acid
642	A6T539;(S)-2-hydroxy-acid
643	A0A0J2GHS7;(S)-2-hydroxy-acid
644	A0A0J4RG48;(S)-2-hydroxy-acid
645	A0A0I9NMW4;(S)-2-hydroxy-acid
646	A0A0G9Y480;(S)-2-hydroxy-acid
647	A0A0H3FPE5;(S)-2-hydroxy-acid
648	V3DQA8;(S)-2-hydroxy-acid
649	A0A0S4FWJ4;(S)-2-hydroxy-acid
650	A0A0P0JCH1;(S)-2-hydroxy-acid
651	A0A0C7L2N8;(S)-2-hydroxy-acid
652	W1AS28;(S)-2-hydroxy-acid
653	A0A060UWI8;(S)-2-hydroxy-acid
654	A0A0B7GBH8;(S)-2-hydroxy-acid
655	A0A0I9NKE4;(S)-2-hydroxy-acid
656	A0A0J4QUE4;(S)-2-hydroxy-acid
657	A0A0M6X8Z4;(S)-2-hydroxy-acid
658	A0A0M1XSK4;(S)-2-hydroxy-acid
659	A0A0M2R0P8;(S)-2-hydroxy-acid
660	A0A0P8P4X1;(S)-2-hydroxy-acid
661	R5WIX9;(S)-2-hydroxy-acid
662	G9Z4V9;(S)-2-hydroxy-acid
663	A0A0I9Q2V5;(S)-2-hydroxy-acid
664	Q8ZMM3;(S)-2-hydroxy-acid
665	A0A0N2NZ48;(S)-2-hydroxy-acid
666	A0A0T9VZW8;(S)-2-hydroxy-acid
667	A0A0D6IJB7;(S)-2-hydroxy-acid
668	A0A0F6B5J1;(S)-2-hydroxy-acid
669	A0A0M2J3Z8;(S)-2-hydroxy-acid
670	A0A0F7JCH0;(S)-2-hydroxy-acid
671	Q8Z4F9;(S)-2-hydroxy-acid
672	A0A0M1RHZ2;(S)-2-hydroxy-acid
673	A0A0N1VME3;(S)-2-hydroxy-acid
674	A0A0H5PJP1;(S)-2-hydroxy-acid
675	B5F313;(S)-2-hydroxy-acid
676	A0A0Q9Z7I7;(S)-2-hydroxy-acid
677	A0A0L4GHC1;(S)-2-hydroxy-acid
678	A0A0H3SV52;(S)-2-hydroxy-acid
679	X2KHV3;(S)-2-hydroxy-acid
680	B5Q884;(S)-2-hydroxy-acid
681	M7RE18;(S)-2-hydroxy-acid
682	A0A0L8YR87;(S)-2-hydroxy-acid
683	A0A0T9XH20;(S)-2-hydroxy-acid
684	T2PP87;(S)-2-hydroxy-acid
685	V1WUI6;(S)-2-hydroxy-acid
686	A0A0T5WU15;(S)-2-hydroxy-acid
687	A0A0E1CRA2;(S)-2-hydroxy-acid
688	V2NJD0;(S)-2-hydroxy-acid
689	S4I0R5;(S)-2-hydroxy-acid
690	S4HT06;(S)-2-hydroxy-acid
691	A0A0F5B9Q9;(S)-2-hydroxy-acid
692	A0A0H3NF06;(S)-2-hydroxy-acid
693	I2BC73;(S)-2-hydroxy-acid
694	E8XK31;(S)-2-hydroxy-acid
695	V2IMT0;(S)-2-hydroxy-acid
696	V1QWS0;(S)-2-hydroxy-acid
697	A0A023N3N7;(S)-2-hydroxy-acid
698	A0A0N1VXU9;(S)-2-hydroxy-acid
699	V1SZK5;(S)-2-hydroxy-acid
700	A0A0J6CWW0;(S)-2-hydroxy-acid
701	V7UWB1;(S)-2-hydroxy-acid
702	A0A0N9WTJ7;(S)-2-hydroxy-acid
703	V7ISP4;(S)-2-hydroxy-acid
704	A0A0K1UXB6;(S)-2-hydroxy-acid
705	A0A0M0PXR3;(S)-2-hydroxy-acid
706	A0A0L2K657;(S)-2-hydroxy-acid
707	C0PWI7;(S)-2-hydroxy-acid
708	S5HJP1;(S)-2-hydroxy-acid
709	Q57KY4;(S)-2-hydroxy-acid
710	V1J691;(S)-2-hydroxy-acid
711	A0A0N9LH75;(S)-2-hydroxy-acid
712	S4L0U9;(S)-2-hydroxy-acid
713	T2Q510;(S)-2-hydroxy-acid
714	V1H2L1;(S)-2-hydroxy-acid
715	A0A0N1R0I4;(S)-2-hydroxy-acid
716	S4KMF5;(S)-2-hydroxy-acid
717	S4JZP6;(S)-2-hydroxy-acid
718	V2GWQ5;(S)-2-hydroxy-acid
719	A0A0P1JZV7;(S)-2-hydroxy-acid
720	A0A0D5WDC0;(S)-2-hydroxy-acid
721	A0A0K1UJC3;(S)-2-hydroxy-acid
722	A0A0T7HVF2;(S)-2-hydroxy-acid
723	A0A0S2NCC0;(S)-2-hydroxy-acid
724	A0A0H2WSA4;(S)-2-hydroxy-acid
725	V1MKF0;(S)-2-hydroxy-acid
726	A0A0T5WFT4;(S)-2-hydroxy-acid
727	V8MHS4;(S)-2-hydroxy-acid
728	B3YHN8;(S)-2-hydroxy-acid
729	A0A0L4HLC8;(S)-2-hydroxy-acid
730	V5KK82;(S)-2-hydroxy-acid
731	A0A0N9P2N6;(S)-2-hydroxy-acid
732	G4C4W8;(S)-2-hydroxy-acid
733	A0A0S2WBW9;(S)-2-hydroxy-acid
734	A0A0J5M398;(S)-2-hydroxy-acid
735	S5MTE2;(S)-2-hydroxy-acid
736	A0A0R9MW69;(S)-2-hydroxy-acid
737	A0A0H3BNM7;(S)-2-hydroxy-acid
738	V2C7N5;(S)-2-hydroxy-acid
739	V1GNG8;(S)-2-hydroxy-acid
740	A0A0K0HDL2;(S)-2-hydroxy-acid
741	H7EB43;(S)-2-hydroxy-acid
742	R0EVG9;(S)-2-hydroxy-acid
743	G5SFM4;(S)-2-hydroxy-acid
744	A0A085H7G5;(S)-2-hydroxy-acid
745	A9MG22;(S)-2-hydroxy-acid
746	A0A089G439;(S)-2-hydroxy-acid
747	A0A073TAK2;(S)-2-hydroxy-acid
748	A0A069YQV4;(S)-2-hydroxy-acid
749	A0A069XGS7;(S)-2-hydroxy-acid
750	A0A0B5IQH6;(S)-2-hydroxy-acid
751	A0A0B8ZQW9;(S)-2-hydroxy-acid
752	G5RJB6;(S)-2-hydroxy-acid
753	E5YJ45;(S)-2-hydroxy-acid
754	A0A0C5WDC9;(S)-2-hydroxy-acid
755	A0A0M7QVU6;(S)-2-hydroxy-acid
756	Q8PXD0;(S)-2-hydroxy-acid
757	A0A0U5P4V4;(S)-2-hydroxy-acid
758	A0A0U5PE87;(S)-2-hydroxy-acid
759	A0A0U5ERG0;(S)-2-hydroxy-acid
760	A0A0M2HQX0;(S)-2-hydroxy-acid
761	F5SJF3;(S)-2-hydroxy-acid
762	A0A077SBA9;(S)-2-hydroxy-acid
763	Q7V4L1;(S)-2-hydroxy-acid
764	A0A0G3UZA1;(S)-2-hydroxy-acid
765	B7QY06;(S)-2-hydroxy-acid
766	F9UTP6;(S)-2-hydroxy-acid
767	M4KHX7;(S)-2-hydroxy-acid
768	V4LMN1;(S)-2-hydroxy-acid
769	V4JGD4;(S)-2-hydroxy-acid
770	G8AJW6;(S)-2-hydroxy-acid
771	Q5KYD7;(S)-2-hydroxy-acid
772	A0A0P7Z009;(S)-2-hydroxy-acid
773	A0A073CBY9;(S)-2-hydroxy-acid
774	A0A0D6B719;(S)-2-hydroxy-acid
775	B9NTK7;(S)-2-hydroxy-acid
776	B6BCS1;(S)-2-hydroxy-acid
777	Q3IZ31;(S)-2-hydroxy-acid
778	D8NPG9;(S)-2-hydroxy-acid
779	A0A0G3SMM4;(S)-2-hydroxy-acid
780	A0A0J5CZZ1;(S)-2-hydroxy-acid
781	A0A0U6ZXX8;(S)-2-hydroxy-acid
782	A0A0M3UI66;(S)-2-hydroxy-acid
783	A0A0U7IC16;(S)-2-hydroxy-acid
784	A0A0U7MNV1;(S)-2-hydroxy-acid
785	A0A0U7PBK6;(S)-2-hydroxy-acid
786	A0A0U7V4Q3;(S)-2-hydroxy-acid
787	A0A0U6BZM9;(S)-2-hydroxy-acid
788	A0A0U7HWU9;(S)-2-hydroxy-acid
789	A0A0U8EIM7;(S)-2-hydroxy-acid
790	A0A0U5XJG3;(S)-2-hydroxy-acid
791	A0A0U6K8E5;(S)-2-hydroxy-acid
792	A0A0U5TVG2;(S)-2-hydroxy-acid
793	A0A077NTT0;(S)-2-hydroxy-acid
794	A0A077QNR4;(S)-2-hydroxy-acid
795	A0A0G3XUD0;(S)-2-hydroxy-acid
796	K1L399;(S)-2-hydroxy-acid
797	A0A0U5BDM6;(S)-2-hydroxy-acid
798	A0A0H4NZY9;(S)-2-hydroxy-acid
799	A0A0D6T4H7;(S)-2-hydroxy-acid
800	X5JVY4;(S)-2-hydroxy-acid
801	A0A063Y722;(S)-2-hydroxy-acid
802	A0A068N5J4;(S)-2-hydroxy-acid
803	A0A097R648;(S)-2-hydroxy-acid
804	A0A085GN98;(S)-2-hydroxy-acid
805	A0A0M2N5Q0;(S)-2-hydroxy-acid
806	G9Y0V0;(S)-2-hydroxy-acid
807	A0A081G1I2;(S)-2-hydroxy-acid
808	L8MM98;(S)-2-hydroxy-acid
809	A0A0W8FWC1;(S)-2-hydroxy-acid
810	A0A0F7Y5G1;(S)-2-hydroxy-acid
811	L8MHK8;(S)-2-hydroxy-acid
812	A0A0N7LTA8;(S)-2-hydroxy-acid
813	A0A084ZKT7;(S)-2-hydroxy-acid
814	A0A0F0C8R9;(S)-2-hydroxy-acid
815	A0A0F0CCR9;(S)-2-hydroxy-acid
816	A0A0U5NXR6;(S)-2-hydroxy-acid
817	A0A0U5JSS4;(S)-2-hydroxy-acid
818	A0A0U5NX37;(S)-2-hydroxy-acid
819	A0A0F0C861;(S)-2-hydroxy-acid
820	A0A0R3K2G2;(S)-2-hydroxy-acid
821	A0A0R3JS23;(S)-2-hydroxy-acid
822	A0A0L6Z6D8;(S)-2-hydroxy-acid
823	A0A0U5P358;(S)-2-hydroxy-acid
824	A0A0E9FU67;(S)-2-hydroxy-acid
825	A0A0C7QQ06;(S)-2-hydroxy-acid
826	A0A0D6FM74;(S)-2-hydroxy-acid
827	A0A0E9F1A3;(S)-2-hydroxy-acid
828	A0A0P1DE25;(S)-2-hydroxy-acid
829	A0A0D6I3R9;(S)-2-hydroxy-acid
830	A0A0M6YSN7;(S)-2-hydroxy-acid
831	A0A0J6W3A3;(S)-2-hydroxy-acid
832	A0A0T9M427;(S)-2-hydroxy-acid
833	A0A0U5L8D3;(S)-2-hydroxy-acid
834	A0A0J6V898;(S)-2-hydroxy-acid
835	A0A0J1FVG5;(S)-2-hydroxy-acid
836	A0A011QK89;(S)-2-hydroxy-acid
837	A0A011PT91;(S)-2-hydroxy-acid
838	A0A0L6Z980;(S)-2-hydroxy-acid
839	A0A0K2Y6W6;(S)-2-hydroxy-acid
840	A0A0K2X9Y9;(S)-2-hydroxy-acid
841	A0A0W0YVK2;(S)-2-hydroxy-acid
842	A0A0M6ZB63;(S)-2-hydroxy-acid
843	A0A0M6Y1Z2;(S)-2-hydroxy-acid
844	A0A011MGF2;(S)-2-hydroxy-acid
845	A0A0F7PEF6;(S)-2-hydroxy-acid
846	A0A0W0YYP4;(S)-2-hydroxy-acid
847	A0A0P0M9L6;(S)-2-hydroxy-acid
848	A0A0G4JIC2;(S)-2-hydroxy-acid
849	G0ES38;(S)-2-hydroxy-acid
850	A0A0M7BVQ0;(S)-2-hydroxy-acid
851	A0A080LV49;(S)-2-hydroxy-acid
852	A0A0S3PTR9;(S)-2-hydroxy-acid
853	A0A0N0XID0;(S)-2-hydroxy-acid
854	A0A0M7A909;(S)-2-hydroxy-acid
855	A0A0M6YRI1;(S)-2-hydroxy-acid
856	A0A0P0MGF7;(S)-2-hydroxy-acid
857	N1MAD6;(S)-2-hydroxy-acid
858	A0A0P0GUD6;(S)-2-hydroxy-acid
859	A0A095S1N0;(S)-2-hydroxy-acid
860	A0A080M6P8;(S)-2-hydroxy-acid
861	A0A0K0TUB1;(S)-2-hydroxy-acid
862	A0A0M7LBC1;(S)-2-hydroxy-acid
863	A0A011QMR4;(S)-2-hydroxy-acid
864	A0A0M7BTY0;(S)-2-hydroxy-acid
865	A0A0L1IK85;(S)-2-hydroxy-acid
866	A0A0M7DGE4;(S)-2-hydroxy-acid
867	A0A0M7QQE1;(S)-2-hydroxy-acid
868	A0A0W0X126;(S)-2-hydroxy-acid
869	A0A0D6G466;(S)-2-hydroxy-acid
870	I3X1H0;(S)-2-hydroxy-acid
871	A0A0M7G9C4;(S)-2-hydroxy-acid
872	A0A0M7MCW0;(S)-2-hydroxy-acid
873	A0A0E7UI28;(S)-2-hydroxy-acid
874	A0A0M7N4Q2;(S)-2-hydroxy-acid
875	W6SAL0;(S)-2-hydroxy-acid
876	A0A0M9IQE6;(S)-2-hydroxy-acid
877	A0A0D0SBV7;(S)-2-hydroxy-acid
878	A0A0E3ML85;(S)-2-hydroxy-acid
879	S7WFA4;(S)-2-hydroxy-acid
880	A0A0H2M0K0;(S)-2-hydroxy-acid
881	V4Y1L5;(S)-2-hydroxy-acid
882	R9PTS0;(S)-2-hydroxy-acid
883	V5BD74;(S)-2-hydroxy-acid
884	W7ILH9;(S)-2-hydroxy-acid
885	A0A0M7DDG3;(S)-2-hydroxy-acid
886	A0A0D6UPR3;(S)-2-hydroxy-acid
887	A0A0H5BPQ4;(S)-2-hydroxy-acid
888	A0A0W0TJM4;(S)-2-hydroxy-acid
889	A0A0D6IUW2;(S)-2-hydroxy-acid
890	A0A0U3IJJ5;(S)-2-hydroxy-acid
891	A0A0K3BGV1;(S)-2-hydroxy-acid
892	W8GFP9;(S)-2-hydroxy-acid
893	A0A021X798;(S)-2-hydroxy-acid
894	A0A0T8L4B5;(S)-2-hydroxy-acid
895	A0A0H4W4S4;(S)-2-hydroxy-acid
896	W5VYK6;(S)-2-hydroxy-acid
897	S2DJ52;(S)-2-hydroxy-acid
898	D6EL10;(S)-2-hydroxy-acid
899	A0A0P1DHU4;(S)-2-hydroxy-acid
900	M7NB96;(S)-2-hydroxy-acid
901	A0A0F6RW60;(S)-2-hydroxy-acid
902	A0A0K2AU21;(S)-2-hydroxy-acid
903	A0A0S4HN01;(S)-2-hydroxy-acid
904	A0A0W0VV04;(S)-2-hydroxy-acid
905	B6BM25;(S)-2-hydroxy-acid
906	A6Q1U6;(S)-2-hydroxy-acid
907	W6EJB2;(S)-2-hydroxy-acid
908	M5IPU5;(S)-2-hydroxy-acid
909	A0A0S4XQE0;(S)-2-hydroxy-acid
910	Q7VHU4;(S)-2-hydroxy-acid
911	A6QC61;(S)-2-hydroxy-acid
912	T1DVD0;(S)-2-hydroxy-acid
913	E6L3P7;(S)-2-hydroxy-acid
914	I7H604;(S)-2-hydroxy-acid
915	A8EVV7;(S)-2-hydroxy-acid
916	A0A099UFT4;(S)-2-hydroxy-acid
917	T2LJU1;(S)-2-hydroxy-acid
918	A0A0D6G8J9;(S)-2-hydroxy-acid
919	A0A0K2Y0I2;(S)-2-hydroxy-acid
920	A0A0K2XUN8;(S)-2-hydroxy-acid
921	A0A0K2XRH9;(S)-2-hydroxy-acid
922	D7FDJ3;(S)-2-hydroxy-acid
923	A0A0K2YE40;(S)-2-hydroxy-acid
924	Q1CU22;(S)-2-hydroxy-acid
925	V5NMY9;(S)-2-hydroxy-acid
926	Q17XF0;(S)-2-hydroxy-acid
927	E1S804;(S)-2-hydroxy-acid
928	H5VDZ6;(S)-2-hydroxy-acid
929	F8KPZ0;(S)-2-hydroxy-acid
930	A0A0K2X9C5;(S)-2-hydroxy-acid
931	A0A0K2XCH6;(S)-2-hydroxy-acid
932	Q3EWG9;(S)-2-hydroxy-acid
933	Q6HLP8;(S)-2-hydroxy-acid
934	Q63E73;(S)-2-hydroxy-acid
935	A0RBC1;(S)-2-hydroxy-acid
936	D8H685;(S)-2-hydroxy-acid
937	K0N926;(S)-2-hydroxy-acid
938	Q81GB1;(S)-2-hydroxy-acid
939	R9TT95;(S)-2-hydroxy-acid
940	Q5WAP2;(S)-2-hydroxy-acid
941	A0A072P3D3;(S)-2-hydroxy-acid
942	I2C8Q5;(S)-2-hydroxy-acid
943	A0A0B6WZJ3;(S)-2-hydroxy-acid
944	Q5WCX8;(S)-2-hydroxy-acid
945	A0A0S3P0I5;(S)-2-hydroxy-acid
946	I0JRU6;(S)-2-hydroxy-acid
947	C0QJA3;(S)-2-hydroxy-acid
948	D3PDY5;(S)-2-hydroxy-acid
949	C0QBU7;(S)-2-hydroxy-acid
950	A0A0T6ADC9;(S)-2-hydroxy-acid
951	F9DUM3;(S)-2-hydroxy-acid
952	A4FHK5;(S)-2-hydroxy-acid
953	Q1PW53;(S)-2-hydroxy-acid
954	C0QK91;(S)-2-hydroxy-acid
955	E8SFV8;(S)-2-hydroxy-acid
956	A0A0T5ZJ82;(S)-2-hydroxy-acid
957	F5SKH3;(S)-2-hydroxy-acid
958	A0A0S3QVA7;(S)-2-hydroxy-acid
959	C0QCR3;(S)-2-hydroxy-acid
960	A0A0P1CUZ5;(S)-2-hydroxy-acid
961	S0EYS9;(S)-2-hydroxy-acid
962	A0A0N7LGH0;(S)-2-hydroxy-acid
963	A0A0P1CSH2;(S)-2-hydroxy-acid
964	M9SFA6;(S)-2-hydroxy-acid
965	A0A0T5ZUA2;(S)-2-hydroxy-acid
966	S6BW26;(S)-2-hydroxy-acid
967	S0G7W3;(S)-2-hydroxy-acid
968	Q5KZR9;(S)-2-hydroxy-acid
969	S7U115;(S)-2-hydroxy-acid
970	S0FVM6;(S)-2-hydroxy-acid
971	S0FYJ5;(S)-2-hydroxy-acid
972	A0A076P3J3;(S)-2-hydroxy-acid
973	A6GX56;(S)-2-hydroxy-acid
974	C0QKR7;(S)-2-hydroxy-acid
975	K0NHF1;(S)-2-hydroxy-acid
976	A0A0T6AB85;(S)-2-hydroxy-acid
977	Q5WFZ5;(S)-2-hydroxy-acid
978	F5SJF5;(S)-2-hydroxy-acid
979	A4FNB1;(S)-2-hydroxy-acid
980	H8XPH1;(S)-2-hydroxy-acid
981	A0A0S1UDQ3;(S)-2-hydroxy-acid
982	Q4FNZ0;(S)-2-hydroxy-acid
983	M4YUM8;(S)-2-hydroxy-acid
984	A0A0T6AJI7;(S)-2-hydroxy-acid
985	H6L109;(S)-2-hydroxy-acid
986	H8I743;(S)-2-hydroxy-acid
987	Q0W3T1;(S)-2-hydroxy-acid
988	M8DGJ7;(S)-2-hydroxy-acid
989	A4FGG6;(S)-2-hydroxy-acid
990	Q896M6;(S)-2-hydroxy-acid
991	A0A0C1NL19;(S)-2-hydroxy-acid
992	Q0W2Q0;(S)-2-hydroxy-acid
993	D5MNA0;(S)-2-hydroxy-acid
994	A0A0U5HR89;(S)-2-hydroxy-acid
995	I4G7M6;(S)-2-hydroxy-acid
996	Q5P1Z4;(S)-2-hydroxy-acid
997	W6I4G8;(S)-2-hydroxy-acid
998	A0A0U5DT85;(S)-2-hydroxy-acid
999	Q0BSS4;(S)-2-hydroxy-acid
1000	G3A158;(S)-2-hydroxy-acid
1001	A0A0C1L853;(S)-2-hydroxy-acid
1002	A0A073CPZ1;(S)-2-hydroxy-acid
1003	G2ZL37;(S)-2-hydroxy-acid
1004	B6R8D7;(S)-2-hydroxy-acid
1005	S0FGL6;(S)-2-hydroxy-acid
1006	B3PR95;(S)-2-hydroxy-acid
1007	I4H4C1;(S)-2-hydroxy-acid
1008	Q2KC17;(S)-2-hydroxy-acid
1009	D5RHM8;(S)-2-hydroxy-acid
1010	U5QF75;(S)-2-hydroxy-acid
1011	K9NL06;(S)-2-hydroxy-acid
1012	I4GYC0;(S)-2-hydroxy-acid
1013	A3RTD6;(S)-2-hydroxy-acid
1014	B8L0T8;(S)-2-hydroxy-acid
1015	I4HK74;(S)-2-hydroxy-acid
1016	I4FPB3;(S)-2-hydroxy-acid
1017	D8N7C8;(S)-2-hydroxy-acid
1018	D8NYS5;(S)-2-hydroxy-acid
1019	Q13YT9;(S)-2-hydroxy-acid
1020	Q145G8;(S)-2-hydroxy-acid
1021	L7E3G5;(S)-2-hydroxy-acid
1022	I4IBN0;(S)-2-hydroxy-acid
1023	A0A0F6XA07;(S)-2-hydroxy-acid
1024	I4HNA6;(S)-2-hydroxy-acid
1025	V5V4E4;(S)-2-hydroxy-acid
1026	D4MUZ9;(S)-2-hydroxy-acid
1027	A0A0U5F9V4;(S)-2-hydroxy-acid
1028	I4GF15;(S)-2-hydroxy-acid
1029	I4IWL2;(S)-2-hydroxy-acid
1030	Q8XW09;(S)-2-hydroxy-acid
1031	G2IPH5;(S)-2-hydroxy-acid
1032	S6AJB3;(S)-2-hydroxy-acid
1033	I4FCJ1;(S)-2-hydroxy-acid
1034	A9IQN3;(S)-2-hydroxy-acid
1035	D4XA32;(S)-2-hydroxy-acid
1036	G4T075;(S)-2-hydroxy-acid
1037	E3HEJ9;(S)-2-hydroxy-acid
1038	A0A0N0E1V1;(S)-2-hydroxy-acid
1039	L8F846;(S)-2-hydroxy-acid
1040	A0A0P0R820;(S)-2-hydroxy-acid
1041	W6RD42;(S)-2-hydroxy-acid
1042	Q82WJ9;(S)-2-hydroxy-acid
1043	Q0K752;(S)-2-hydroxy-acid
1044	A0A0B0HAB7;(S)-2-hydroxy-acid
1045	B3R6H2;(S)-2-hydroxy-acid
1046	A6SUS8;(S)-2-hydroxy-acid
1047	A0A0H3KGZ2;(S)-2-hydroxy-acid
1048	Q3JNZ0;(S)-2-hydroxy-acid
1049	A0A061CNB8;(S)-2-hydroxy-acid
1050	W6RA91;(S)-2-hydroxy-acid
1051	A9D099;(S)-2-hydroxy-acid
1052	H0RVQ0;(S)-2-hydroxy-acid
1053	K7WJD0;(S)-2-hydroxy-acid
1054	Q72LD0;(S)-2-hydroxy-acid
1055	H0SIB8;(S)-2-hydroxy-acid
1056	Q1R723;(S)-2-hydroxy-acid
1057	A0A0F7PKD8;(S)-2-hydroxy-acid
1058	Q2YII5;(S)-2-hydroxy-acid
1059	G0EVT4;(S)-2-hydroxy-acid
1060	A0A0P0RIU5;(S)-2-hydroxy-acid
1061	J7Q9M2;(S)-2-hydroxy-acid
1062	W6KG59;(S)-2-hydroxy-acid
1063	H0T9T4;(S)-2-hydroxy-acid
1064	A5ECH8;(S)-2-hydroxy-acid
1065	U5DJQ7;(S)-2-hydroxy-acid
1066	Q8YB37;(S)-2-hydroxy-acid
1067	A0A0J7JDW3;(S)-2-hydroxy-acid
1068	E0DQ45;(S)-2-hydroxy-acid
1069	A5CXA9;(S)-2-hydroxy-acid
1070	A0A0K2VV82;(S)-2-hydroxy-acid
1071	F8JIM5;(S)-2-hydroxy-acid
1072	A4Z0V5;(S)-2-hydroxy-acid
1073	A0A090EQ85;(S)-2-hydroxy-acid
1074	A0A090FKU8;(S)-2-hydroxy-acid
1075	H0TJ83;(S)-2-hydroxy-acid
1076	A0A0P0RP68;(S)-2-hydroxy-acid
1077	A0A090GR93;(S)-2-hydroxy-acid
1078	U4Q4U1;(S)-2-hydroxy-acid
1079	A0A090E2C2;(S)-2-hydroxy-acid
1080	A5GMT1;(S)-2-hydroxy-acid
1081	V6AP96;(S)-2-hydroxy-acid
1082	G9A159;(S)-2-hydroxy-acid
1083	C3MGS3;(S)-2-hydroxy-acid
1084	D3NRV6;(S)-2-hydroxy-acid
1085	M5FIH9;(S)-2-hydroxy-acid
1086	A0A0P8BJR7;(S)-2-hydroxy-acid
1087	A0A0S1UJG8;(S)-2-hydroxy-acid
1088	S7SZ03;(S)-2-hydroxy-acid
1089	A0A0F7IHH0;(S)-2-hydroxy-acid
1090	A0A0E3V1E7;(S)-2-hydroxy-acid
1091	A2SED2;(S)-2-hydroxy-acid
1092	E0QJI9;(S)-2-hydroxy-acid
1093	A5GUJ1;(S)-2-hydroxy-acid
1094	B7RMW0;(S)-2-hydroxy-acid
1095	A0A0P7ZBN5;(S)-2-hydroxy-acid
1096	D7GNZ6;(S)-2-hydroxy-acid
1097	Q6L072;(S)-2-hydroxy-acid
1098	M5F9A9;(S)-2-hydroxy-acid
