uid	ec
A0A0M4H381	1.1.3.15
A0A0I9Q2V5	1.1.3.15
D2PUB9	1.1.3.15
D2PT03	1.1.3.15
D6U4K8	1.1.3.15
W5VYK6	1.1.3.15
A0A0M6Y1Z2	1.1.3.15
A0A0M6YRI1	1.1.3.15
A0A0M6ZB63	1.1.3.15
A0A0M6YSN7	1.1.3.15
A0A0M7A909	1.1.3.15
Q5FIR1	1.1.3.15
C2CYC5	1.1.3.15
F4FVI9	1.1.3.15
C0WMC7	1.1.3.15
K0MXH5	1.1.3.15
K0N938	1.1.3.15
C2KEN2	1.1.3.15
C2KG80	1.1.3.15
G6CCJ7	1.1.3.15
G6F8W6	1.1.3.15
A0A061CPW4	1.1.3.15
F0HWF2	1.1.3.15
A0A061C6C0	1.1.3.15
K0NUR1	1.1.3.15
I7LDV0	1.1.3.15
I7K0M2	1.1.3.15
U6FAS7	1.1.3.15
U6FH10	1.1.3.15
U6FL28	1.1.3.15
C0XIJ3	1.1.3.15
C4VMW0	1.1.3.15
C2E451	1.1.3.15
C2FBH3	1.1.3.15
I7IZ16	1.1.3.15
I7IZ16	1.1.3.15
M4KHX7	1.1.3.15
F9UTP6	1.1.3.15
C2JYX2	1.1.3.15
C2K1F0	1.1.3.15
C2ENE9	1.1.3.15
C2EPE3	1.1.3.15
G6FBF9	1.1.3.15
Q9CG58	1.1.3.15
Q9CG58	1.1.3.15
Q9CG58	1.1.3.15
A0A085H7G5	1.1.3.15
A0A0W0RBD6	1.1.3.15
A0A0W0SNC9	1.1.3.15
A0A0W0SGJ0	1.1.3.15
A0A0W0SKN3	1.1.3.15
A0A0W0SNN1	1.1.3.15
A0A0W0TJM4	1.1.3.15
A0A098G587	1.1.3.15
A0A0W0TN02	1.1.3.15
A0A0A8UL03	1.1.3.15
A0A0A8UQ43	1.1.3.15
A0A0W0UHE4	1.1.3.15
A0A0W0VL21	1.1.3.15
D3HLE1	1.1.3.15
A0A0W0VV04	1.1.3.15
A0A0W0WNB8	1.1.3.15
W2V3M4	1.1.3.15
A0A0W0X126	1.1.3.15
I7HM50	1.1.3.15
A0A0W0XGQ7	1.1.3.15
A0A0W0Y0Z9	1.1.3.15
A0A0W0Y368	1.1.3.15
A0A0W0YDP5	1.1.3.15
A0A0W0YSA4	1.1.3.15
A0A0W0YZQ1	1.1.3.15
A0A0W0YVK2	1.1.3.15
A0A0W0YYP4	1.1.3.15
A0A0W0ZF37	1.1.3.15
A0A0W1ABM0	1.1.3.15
A0A0N7J9N3	1.1.3.15
A0A0P0M9L6	1.1.3.15
A0A0P0MGF7	1.1.3.15
B1HZY7	1.1.3.15
W6K7A3	1.1.3.15
W6KG59	1.1.3.15
Q0AMS8	1.1.3.15
A0A087RXW1	1.1.3.15
A0A0P8BJR7	1.1.3.15
A0A0J7JDW3	1.1.3.15
A0A0J7JD82	1.1.3.15
A0A081G1I2	1.1.3.15
P93260	1.1.3.15
M5F9A9	1.1.3.15
A0A090FKU8	1.1.3.15
A0A0K2VV82	1.1.3.15
A0A090GR93	1.1.3.15
M5FIH9	1.1.3.15
A0A090EQ85	1.1.3.15
A0A090E2C2	1.1.3.15
F0TBY7	1.1.3.15
U6EB70	1.1.3.15
Q0W2Q0	1.1.3.15
Q0W3T1	1.1.3.15
H8I743	1.1.3.15
Q8PXD0	1.1.3.15
A2SED3	1.1.3.15
A2SM02	1.1.3.15
A2SED2	1.1.3.15
A2SM03	1.1.3.15
C7CDF7	1.1.3.15
C5AVF5	1.1.3.15
A0A089QDS0	1.1.3.15
V5BD74	1.1.3.15
G4T075	1.1.3.15
A0A0F0KUX6	1.1.3.15
A0A0M2HQX0	1.1.3.15
A0A0M2H872	1.1.3.15
A0A0M2HFS4	1.1.3.15
I4IWL2	1.1.3.15
I4FCJ1	1.1.3.15
I4H4C1	1.1.3.15
L7E3G5	1.1.3.15
I4HK74	1.1.3.15
I4GF15	1.1.3.15
I4FPB3	1.1.3.15
I4HNA6	1.1.3.15
I4G7M6	1.1.3.15
I4GYC0	1.1.3.15
I4IBN0	1.1.3.15
I0L4Y9	1.1.3.15
I4EZV3	1.1.3.15
Q9WU19	1.1.3.15
Q9NYQ2	1.1.3.15
X8B5I2	1.1.3.15
A0A0J6WNW6	1.1.3.15
A0A0J6Y3T5	1.1.3.15
A0A0J6V898	1.1.3.15
A0A0J6YH39	1.1.3.15
A0A0N9YJI4	1.1.3.15
A4T1S5	1.1.3.15
X8CCW7	1.1.3.15
X7YWP4	1.1.3.15
X7YFF3	1.1.3.15
A0A0J6W3A3	1.1.3.15
G4HQU0	1.1.3.15
G4HXB4	1.1.3.15
L8F846	1.1.3.15
L8FNN6	1.1.3.15
A0A0D6H816	1.1.3.15
A1UBM5	1.1.3.15
A0A0A1FVZ7	1.1.3.15
A0A0T9M427	1.1.3.15
A1T4N1	1.1.3.15
A0A078MYF8	1.1.3.15
A0A0L1IK85	1.1.3.15
C8X9C2	1.1.3.15
G4CHB5	1.1.3.15
G4CKD2	1.1.3.15
B0XXH6	1.1.3.15
O82077	1.1.3.15
A6Q1U6	1.1.3.15
A0A063Y722	1.1.3.15
Q3SUS3	1.1.3.15
Q82WJ9	1.1.3.15
Q82SS0	1.1.3.15
Q82T12	1.1.3.15
Q82WE3	1.1.3.15
Q82WK0	1.1.3.15
A0A0H5P0S5	1.1.3.15
A0A0A1DNC4	1.1.3.15
A1SDE0	1.1.3.15
B2J901	1.1.3.15
K9QIX1	1.1.3.15
C2KX57	1.1.3.15
B8AUI3	1.1.3.15
Q10CE4	1.1.3.15
Q6YT73	1.1.3.15
Q7XPR4	1.1.3.15
Q8H3I4	1.1.3.15
Q7FAS1	1.1.3.15
B8AKX6	1.1.3.15
B8B7C5	1.1.3.15
Q01KC2	1.1.3.15
A0A0G4JIC2	1.1.3.15
S5YW07	1.1.3.15
A1BC61	1.1.3.15
K6XRR8	1.1.3.15
K6YJA5	1.1.3.15
K6Z453	1.1.3.15
H0E0N2	1.1.3.15
E0VFS2	1.1.3.15
Q4FNZ1	1.1.3.15
Q4FNZ0	1.1.3.15
A0A075KIL9	1.1.3.15
G4D1T0	1.1.3.15
V9WB78	1.1.3.15
B7G7W1	1.1.3.15
B7FUG8	1.1.3.15
A0A090QLU0	1.1.3.15
Q6L2S0	1.1.3.15
Q6L2S1	1.1.3.15
Q6L072	1.1.3.15
A0A073CPZ1	1.1.3.15
A0A073CBY9	1.1.3.15
A0A0J5M398	1.1.3.15
A0A0E3V1E7	1.1.3.15
A0A0C1NL19	1.1.3.15
A0A0C1L853	1.1.3.15
A0A0C1P707	1.1.3.15
F9DJF4	1.1.3.15
A2CCU9	1.1.3.15
A2CCV2	1.1.3.15
Q46IL6	1.1.3.15
A2C7I8	1.1.3.15
Q7V678	1.1.3.15
A0A0A1ZY49	1.1.3.15
Q7V4L1	1.1.3.15
K7S8X4	1.1.3.15
G4CXE1	1.1.3.15
C2LP39	1.1.3.15
Q15TJ7	1.1.3.15
A0A0F6RW60	1.1.3.15
A0A0P1DE25	1.1.3.15
A0A0P1DHU4	1.1.3.15
A0A0U3IJJ5	1.1.3.15
A0A0D6I3R9	1.1.3.15
A0A0D6IUW2	1.1.3.15
V6AP96	1.1.3.15
A0A0E3ML85	1.1.3.15
A0A0D0SBV7	1.1.3.15
A0A0N0E1V1	1.1.3.15
A0A024HJZ1	1.1.3.15
W6RA91	1.1.3.15
W6QQV7	1.1.3.15
A0A061CMR4	1.1.3.15
L8MM98	1.1.3.15
A0A061CL74	1.1.3.15
A0A061CNB8	1.1.3.15
W6QS11	1.1.3.15
L8MHK8	1.1.3.15
S6ARK9	1.1.3.15
S6BHF8	1.1.3.15
S6AJB3	1.1.3.15
A0A0F7Y5G1	1.1.3.15
A0A0S4HN01	1.1.3.15
K9NL06	1.1.3.15
K9NCU5	1.1.3.15
A0A0F6XA07	1.1.3.15
F4CRK7	1.1.3.15
F4CZ97	1.1.3.15
F4CRU5	1.1.3.15
F4CUY7	1.1.3.15
B6R8D7	1.1.3.15
A0A0J5QHZ2	1.1.3.15
A0A0J5Q9F3	1.1.3.15
D5BRS1	1.1.3.15
A0A0B6WZJ3	1.1.3.15
H6QAW2	1.1.3.15
A0A0K1E2Q1	1.1.3.15
A0A0K1DZV3	1.1.3.15
A3RTD5	1.1.3.15
Q8XW09	1.1.3.15
D8N7C8	1.1.3.15
D8N7C7	1.1.3.15
D8NYS5	1.1.3.15
D8NPG9	1.1.3.15
D8NPG8	1.1.3.15
Q8XW08	1.1.3.15
D8NYS4	1.1.3.15
A3RTD6	1.1.3.15
I9W3U5	1.1.3.15
G3A158	1.1.3.15
G3A159	1.1.3.15
A0A0B5IQH6	1.1.3.15
A0A0F4Z475	1.1.3.15
A0A0F4YNJ0	1.1.3.15
Q07523	1.1.3.15
Q2KC17	1.1.3.15
B3PR96	1.1.3.15
B3PR95	1.1.3.15
G9A160	1.1.3.15
G9A159	1.1.3.15
Q98DF1	1.1.3.15
Q92NB8	1.1.3.15
A0A083ZPU0	1.1.3.15
A0A0F4FWB8	1.1.3.15
C3MGS3	1.1.3.15
C3KLX0	1.1.3.15
U4PUB6	1.1.3.15
W6R6M4	1.1.3.15
U4Q4U1	1.1.3.15
W6W585	1.1.3.15
W6RD42	1.1.3.15
W6SAL0	1.1.3.15
C3MGS4	1.1.3.15
Q3IZ31	1.1.3.15
B9NTK6	1.1.3.15
B6B2K7	1.1.3.15
B9NTK7	1.1.3.15
A0A0P7ZQ36	1.1.3.15
B6B2K8	1.1.3.15
B6BCS0	1.1.3.15
B6BCS1	1.1.3.15
Q0S3N6	1.1.3.15
W4A1K2	1.1.3.15
A0A0D8I3J1	1.1.3.15
N1MAD6	1.1.3.15
A0A0J1BEK0	1.1.3.15
A0A0D6B719	1.1.3.15
X5JVY4	1.1.3.15
B9ST69	1.1.3.15
B9S0Y9	1.1.3.15
B9ST70	1.1.3.15
B9ST74	1.1.3.15
B9ST75	1.1.3.15
A0A0P4UH01	1.1.3.15
Q16CG7	1.1.3.15
Q16CG8	1.1.3.15
B7RMW0	1.1.3.15
B7RMU2	1.1.3.15
B7RR92	1.1.3.15
D5RHM8	1.1.3.15
A0A0A0HRL1	1.1.3.15
U5DJQ7	1.1.3.15
I0HKK7	1.1.3.15
I0HKK8	1.1.3.15
I0HXJ0	1.1.3.15
Q1ARC0	1.1.3.15
B7QY07	1.1.3.15
B7QY06	1.1.3.15
D4LKY0	1.1.3.15
A4FGG6	1.1.3.15
A4FNB1	1.1.3.15
A4FHK5	1.1.3.15
U2E4D8	1.1.3.15
U2EQX2	1.1.3.15
U2ENB5	1.1.3.15
A8M0A4	1.1.3.15
B5F313	1.1.3.15
A0A0S2NCC0	1.1.3.15
A9MG22	1.1.3.15
S5MTE2	1.1.3.15
A0A0K0HDL2	1.1.3.15
Q57KY4	1.1.3.15
A0A0M0PXR3	1.1.3.15
A0A0J6CWW0	1.1.3.15
A0A0F7JCH0	1.1.3.15
S4JZP6	1.1.3.15
V2IMT0	1.1.3.15
A0A0L4GHC1	1.1.3.15
S5HJP1	1.1.3.15
A0A0L2K657	1.1.3.15
A0A0L4HLC8	1.1.3.15
S4HT06	1.1.3.15
H7EB43	1.1.3.15
S4I0R5	1.1.3.15
G5SFM4	1.1.3.15
X2KHV3	1.1.3.15
V8MHS4	1.1.3.15
A0A0K1UXB6	1.1.3.15
V2NJD0	1.1.3.15
V1J691	1.1.3.15
V7ISP4	1.1.3.15
A0A0N9WTJ7	1.1.3.15
A0A0T9WB25	1.1.3.15
V7UWB1	1.1.3.15
V1GNG8	1.1.3.15
A0A0E1CRA2	1.1.3.15
S4KMF5	1.1.3.15
V1WUI6	1.1.3.15
G5RJB6	1.1.3.15
V2C7N5	1.1.3.15
A0A0K1UJC3	1.1.3.15
V1SZK5	1.1.3.15
T2PP87	1.1.3.15
A0A0T9VZW8	1.1.3.15
V1MKF0	1.1.3.15
A0A089G439	1.1.3.15
B5Q884	1.1.3.15
A0A0T9XH20	1.1.3.15
A0A0N1VME3	1.1.3.15
G4C4W8	1.1.3.15
A0A0M1RHZ2	1.1.3.15
V2K9S1	1.1.3.15
A0A0P1JZV7	1.1.3.15
A0A0D5WDC0	1.1.3.15
R0EVG9	1.1.3.15
A0A0N2NZ48	1.1.3.15
A0A0Q9Z7I7	1.1.3.15
A0A0N1VXU9	1.1.3.15
A0A023N3N7	1.1.3.15
V1H2L1	1.1.3.15
B3YHN8	1.1.3.15
M7RE18	1.1.3.15
V1QWS0	1.1.3.15
V5KK82	1.1.3.15
A0A0H3SV52	1.1.3.15
T2Q510	1.1.3.15
S4L0U9	1.1.3.15
A0A0F5B9Q9	1.1.3.15
V2GWQ5	1.1.3.15
A0A0M2J3Z8	1.1.3.15
A0A0L8YR87	1.1.3.15
A0A0N9LH75	1.1.3.15
A0A0T5WU15	1.1.3.15
A0A0T5WFT4	1.1.3.15
A0A0H3BNM7	1.1.3.15
A0A0R9MW69	1.1.3.15
A0A0H2WSA4	1.1.3.15
C0PWI7	1.1.3.15
A0A0T7HVF2	1.1.3.15
A0A0N1R0I4	1.1.3.15
A0A0H5PJP1	1.1.3.15
A0A0N9P2N6	1.1.3.15
Q8Z4F9	1.1.3.15
A0A0F6B5J1	1.1.3.15
A0A0D6IJB7	1.1.3.15
E8XK31	1.1.3.15
A0A0S2WBW9	1.1.3.15
Q8ZMM3	1.1.3.15
A0A0H3NF06	1.1.3.15
H6L109	1.1.3.15
I0GRL8	1.1.3.15
A0A0G3SMM4	1.1.3.15
A0A0J5CZZ1	1.1.3.15
A0A0U7HWU9	1.1.3.15
A0A0U7MNV1	1.1.3.15
A0A0U6BZM9	1.1.3.15
A0A0U6K8E5	1.1.3.15
A0A0U6ZXX8	1.1.3.15
A0A0U5XJG3	1.1.3.15
A0A0M3UI66	1.1.3.15
A0A0U7PBK6	1.1.3.15
A0A0U8EIM7	1.1.3.15
A0A0U5TVG2	1.1.3.15
A0A0U7V4Q3	1.1.3.15
A0A0U7IC16	1.1.3.15
B2U083	1.1.3.15
Q31X30	1.1.3.15
I6DRD7	1.1.3.15
A0A0G2XHS7	1.1.3.15
E7SSC5	1.1.3.15
I6D4W4	1.1.3.15
I6GYD6	1.1.3.15
A0A0H2V341	1.1.3.15
Q0T194	1.1.3.15
I6HD20	1.1.3.15
A0A0G3KMH5	1.1.3.15
E7T8N5	1.1.3.15
D2AHK7	1.1.3.15
K0WZF8	1.1.3.15
A0A0C7MXN2	1.1.3.15
A0A0F6EGB5	1.1.3.15
A0A0F6MG83	1.1.3.15
A0A094NN19	1.1.3.15
A0A0I0YAM2	1.1.3.15
A0A0H7PWY0	1.1.3.15
A0A0H8S315	1.1.3.15
A0A0H7Y229	1.1.3.15
J2NJ54	1.1.3.15
Q3YYJ7	1.1.3.15
I2BC73	1.1.3.15
A0A021XIZ9	1.1.3.15
A0A021X798	1.1.3.15
I3X1H0	1.1.3.15
W0X3F8	1.1.3.15
M4N2W9	1.1.3.15
A0A0E0UEE5	1.1.3.15
W0X0N5	1.1.3.15
W0X1M3	1.1.3.15
A0A0B0HAB7	1.1.3.15
A0A0B0H8K0	1.1.3.15
A9F5V5	1.1.3.15
A9ENW5	1.1.3.15
F6ETN5	1.1.3.15
G2IPH5	1.1.3.15
G2IPH4	1.1.3.15
Q1GS14	1.1.3.15
A0A095ANQ8	1.1.3.15
P05414	1.1.3.15
F9DUM3	1.1.3.15
E8SFV8	1.1.3.15
A0A0U5DT85	1.1.3.15
A0A0U5HR89	1.1.3.15
B8L0T8	1.1.3.15
A9QH69	1.1.3.15
A9QH71	1.1.3.15
A9QH71	1.1.3.15
A0A0T8L4B5	1.1.3.15
A0A0K2AU21	1.1.3.15
A0A0D6UPR3	1.1.3.15
D6EL10	1.1.3.15
A0A0U5L8D3	1.1.3.15
A0A0U5ERG0	1.1.3.15
M9TZM2	1.1.3.15
A0A0S1UDQ3	1.1.3.15
A0A0S1UJG8	1.1.3.15
A0A0M7QFY7	1.1.3.15
A0A0M7QVU6	1.1.3.15
A0A0M7QQE1	1.1.3.15
F9VPD1	1.1.3.15
Q96Y72	1.1.3.15
Q96Y71	1.1.3.15
B6BM25	1.1.3.15
W6EJB2	1.1.3.15
A6QC61	1.1.3.15
A0A0S4XQE0	1.1.3.15
Q0I8G2	1.1.3.15
A5GI75	1.1.3.15
Q7U9U2	1.1.3.15
Q7U599	1.1.3.15
A5GMT1	1.1.3.15
A5GQ90	1.1.3.15
A5GUJ1	1.1.3.15
Q0IDM6	1.1.3.15
A0A068N5J4	1.1.3.15
Q2LXM8	1.1.3.15
Q2LWG4	1.1.3.15
B8MMC0	1.1.3.15
B8MKR3	1.1.3.15
B8LUI6	1.1.3.15
A0A098GJT9	1.1.3.15
F4LXJ9	1.1.3.15
C5BLP5	1.1.3.15
B8BZV0	1.1.3.15
A0A0N7LTA8	1.1.3.15
A0A0N7HBH8	1.1.3.15
K4LGZ0	1.1.3.15
M8DGJ7	1.1.3.15
F6BIS2	1.1.3.15
Q47KK9	1.1.3.15
M1E5R9	1.1.3.15
B5YHA7	1.1.3.15
D1A2X8	1.1.3.15
M4YUM8	1.1.3.15
A0A0S3QVA7	1.1.3.15
V5V4E4	1.1.3.15
Q72LD0	1.1.3.15
Q72LD1	1.1.3.15
Q72G82	1.1.3.15
Q5SM78	1.1.3.15
Q5SM78	1.1.3.15
A0A084ZKT7	1.1.3.15
A0A0L0GS82	1.1.3.15
A0A0S3PTR9	1.1.3.15
A0A0H2LZ12	1.1.3.15
A0A0H2M0K0	1.1.3.15
A5CXB1	1.1.3.15
A5CXA9	1.1.3.15
A0A0H6MLS9	1.1.3.15
A0A0H6BK84	1.1.3.15
A0A0H6A8V9	1.1.3.15
A0A0H6NVX5	1.1.3.15
A0A0E4GN67	1.1.3.15
A0A0H5YZP6	1.1.3.15
A0A0H6AY92	1.1.3.15
A0A0H6PGQ1	1.1.3.15
A0A0H3ZY49	1.1.3.15
A0A090SDX8	1.1.3.15
A0A090SY56	1.1.3.15
A0A090PSU2	1.1.3.15
K5VRB7	1.1.3.15
K5V8K6	1.1.3.15
K5U2K2	1.1.3.15
A0A090SES2	1.1.3.15
C5R9T2	1.1.3.15
G0UG28	1.1.3.15
A0A0D0Q694	1.1.3.15
A0A077SBA9	1.1.3.15
A0A077QNR4	1.1.3.15
A0A077NTT0	1.1.3.15
G9Z4V9	1.1.3.15
Q84LB8	1.1.3.15
Q84LB8	1.1.3.15
S0FGL6	1.1.3.15
E0QJI9	1.1.3.15
G2ZL38	1.1.3.15
G2ZL37	1.1.3.15
D7GNZ6	1.1.3.15
A0A0P0USS3	1.1.3.15
S6BUT8	1.1.3.15
S6BW26	1.1.3.15
S6BS41	1.1.3.15
S6BD85	1.1.3.15
A0A0W8FWC1	1.1.3.15
A0A0S4LY82	1.1.3.15
A0A0S4LWM7	1.1.3.15
V4JGD4	1.1.3.15
V4LMN1	1.1.3.15
S5UC18	1.1.3.15
S5TUW7	1.1.3.15
A0A075GPT8	1.1.3.15
A0A075UV28	1.1.3.17
E1VTJ7	1.1.3.17
A1R258	1.1.3.17
Q7X2H8	1.1.3.17
A0A024GX99	1.1.3.17
A0K1E8	1.1.3.17
J7LLU9	1.1.3.17
G7HWX2	1.1.3.17
G7HUS2	1.1.3.17
A0A0Q1AA84	1.1.3.17
A0A0N8W0B7	1.1.3.17
B3R7P1	1.1.3.17
C9YDG8	1.1.3.17
B2GM41	1.1.3.17
A0A0J6VVN5	1.1.3.17
I4BKM6	1.1.3.17
A0A0J6WGE4	1.1.3.17
A4TB53	1.1.3.17
E6TI39	1.1.3.17
A0A0J6VPQ1	1.1.3.17
A0A0J6W713	1.1.3.17
A1UFU8	1.1.3.17
Q4WCK6	1.1.3.17
J7KZT9	1.1.3.17
S5XT68	1.1.3.17
I9W4Q1	1.1.3.17
A0A0F4YUY8	1.1.3.17
C1AXM6	1.1.3.17
C1AXU8	1.1.3.17
A0A0P4U4F3	1.1.3.17
A0A0K2AXD2	1.1.3.17
A0A0K2AKS0	1.1.3.17
N0CXC6	1.1.3.17
A0A0U5LT69	1.1.3.17
A0A0U5H0Q8	1.1.3.17
A0A0W1NF95	1.1.3.17
A0A0W1NM66	1.1.3.17
A0A024U3L3	1.1.3.20
A0A0F8B231	1.1.3.20
W9N2G4	1.1.3.20
A0A0J9WHK9	1.1.3.20
W9J151	1.1.3.20
W9PXT2	1.1.3.20
X0IB67	1.1.3.20
X0GEA6	1.1.3.20
X0BA92	1.1.3.20
W9KRN9	1.1.3.20
X0D2H4	1.1.3.20
X0NUM0	1.1.3.20
X0J1X4	1.1.3.20
W7MAB5	1.1.3.20
A0A072U3L8	1.1.3.20
A2Z8H1	1.1.3.20
A0A0L1HUB3	1.1.3.20
C7RIE7	1.1.3.21
U4KM46	1.1.3.21
A0A0U5Q3L4	1.1.3.21
Q394C4	1.1.3.21
F4BL96	1.1.3.21
Q1LC23	1.1.3.21
L0R6N4	1.1.3.21
B0ED25	1.1.3.21
F9EP79	1.1.3.21
D5RC44	1.1.3.21
E1V439	1.1.3.21
K0N2V4	1.1.3.21
C8PB99	1.1.3.21
B0STP5	1.1.3.21
A0A017H745	1.1.3.21
H8W5V1	1.1.3.21
Q2SSQ7	1.1.3.21
Q7NC64	1.1.3.21
Q6MTY6	1.1.3.21
Q70GP9	1.1.3.21
Q70GP9	1.1.3.21
Q3J7P4	1.1.3.21
B9XBS0	1.1.3.21
Q3ICJ7	1.1.3.21
B9THK9	1.1.3.21
U3TSG9	1.1.3.21
A0A0G7GZ15	1.1.3.21
A0A0U0DJH6	1.1.3.21
A0A0T9AHT4	1.1.3.21
A0A0U0D3V4	1.1.3.21
A0A0T7T4V4	1.1.3.21
A0A0T9GPF7	1.1.3.21
J1DAP3	1.1.3.21
A0A0T8PMX6	1.1.3.21
A0A0T8KNF0	1.1.3.21
A0A0T8QV41	1.1.3.21
A0A0U0H6R2	1.1.3.21
D0VWY7	1.1.3.21
C3MKW7	1.1.3.21
Q3AMA9	1.1.3.21
A0A0U5IDX7	1.1.3.21
M1ZF78	1.1.3.21
E6QL82	1.1.3.21
Q752Y3	1.1.3.37
M5R471	1.1.3.37
C4IN80	1.1.3.37
C0G3Y4	1.1.3.37
C0RGR6	1.1.3.37
O93852	1.1.3.37
B9WMY6	1.1.3.37
Q6FS20	1.1.3.37
Q6BZA0	1.1.3.37
M2Y3E6	1.1.3.37
A0A0B2PPR6	1.1.3.37
Q6CSY3	1.1.3.37
F2QTQ9	1.1.3.37
A0A098G1S3	1.1.3.37
C8CCV9	1.1.3.37
C8CCV9	1.1.3.37
Q7SGY1	1.1.3.37
C4WH31	1.1.3.37
W1QGM7	1.1.3.37
A0A0E9C319	1.1.3.37
A0A0E9BC61	1.1.3.37
H3REB4	1.1.3.37
G8Q6J7	1.1.3.37
A0A0P4UA74	1.1.3.37
P54783	1.1.3.37
Q9HDX8	1.1.3.37
A0A0E0UR77	1.1.3.37
K0KFN0	1.1.3.37
Q6CG88	1.1.3.37
A2QTA3	1.1.3.38
W6WK03	1.1.3.38
I4EYC0	1.1.3.38
Q2G889	1.1.3.38
P56216	1.1.3.38
A0A0F4YJ32	1.1.3.38
Q0SBK1	1.1.3.38
A0A084FXN6	1.1.3.38
A0A0F8CXS8	1.1.3.4
A0A0F4YPS7	1.1.3.4
E3BDC4	1.1.3.40
F3MC79	1.1.3.40
L1L2T7	1.1.3.40
L7ESE9	1.1.3.40
A0LST6	1.1.3.41
A0LST6	1.1.3.41
A0A0N1GNJ2	1.1.3.41
A0A0N1FKP0	1.1.3.41
A0A0N0N3I6	1.1.3.41
W7IW51	1.1.3.41
G8S0H5	1.1.3.41
A0A075UVX2	1.1.3.41
E1VS52	1.1.3.41
F0M5D8	1.1.3.41
A0A024H7W1	1.1.3.41
J7M0G4	1.1.3.41
A0A0F6J509	1.1.3.41
C5BZ09	1.1.3.41
H6RKP8	1.1.3.41
C7MA47	1.1.3.41
K1L5T1	1.1.3.41
B0RGH2	1.1.3.41
R7ZZ04	1.1.3.41
G8P147	1.1.3.41
F4L1E6	1.1.3.41
F6FR77	1.1.3.41
D6TSE4	1.1.3.41
A0A0F0LKS5	1.1.3.41
A0A0F0KM18	1.1.3.41
A0A0F0KQ55	1.1.3.41
A0A0M2HW49	1.1.3.41
A0A0M2HFI3	1.1.3.41
A0A0F0LEA0	1.1.3.41
W0Z805	1.1.3.41
A0A0F2CB54	1.1.3.41
A0A0M2HDA7	1.1.3.41
I0L9P9	1.1.3.41
I4EWE1	1.1.3.41
A0A0U1ATK9	1.1.3.41
A0A0U0ZUN7	1.1.3.41
A0A0U0Y6W2	1.1.3.41
A0A0U1AV78	1.1.3.41
A0A0U1AUR2	1.1.3.41
A0A0U1A0U5	1.1.3.41
A0A0U1ASK5	1.1.3.41
A0A0U0XUX7	1.1.3.41
A0A0U0XLD7	1.1.3.41
A0A0U1BZJ8	1.1.3.41
A0A0U0YJ07	1.1.3.41
A0A0U0X7Q8	1.1.3.41
A0A0U0Z140	1.1.3.41
A0A0U1AV60	1.1.3.41
A0A0U0ZUY8	1.1.3.41
A0A0T7PF31	1.1.3.41
A0A0T9NT27	1.1.3.41
A0A0U0TLA9	1.1.3.41
A0A0T9K3Z6	1.1.3.41
A0A045IUM0	1.1.3.41
A0A0T9EDS6	1.1.3.41
A0A0T9MJ98	1.1.3.41
A0A0H5P6T6	1.1.3.41
D7B060	1.1.3.41
W8YSA3	1.1.3.41
A0A0B0I4X4	1.1.3.41
A0A0D6IWN3	1.1.3.41
K0PKB6	1.1.3.41
W6RC96	1.1.3.41
A0A0D8HV00	1.1.3.41
F8ELC3	1.1.3.41
D1BFG0	1.1.3.41
Q097D4	1.1.3.41
A0A0U0FBE7	1.1.3.41
A0A0T8VNC7	1.1.3.41
A0A0T8G5S1	1.1.3.41
A0A0E8TK92	1.1.3.41
A0A0T8HZ98	1.1.3.41
A0A0U0IPM5	1.1.3.41
A0A0T8XJ31	1.1.3.41
A0A0K2B175	1.1.3.41
Q9ZBU1	1.1.3.41
K4R067	1.1.3.41
A0A089Z618	1.1.3.41
A0A076LUJ3	1.1.3.41
A0A0U5F2G9	1.1.3.41
Q9KX73	1.1.3.41
A0A0W1NES1	1.1.3.41
A0A0D0NLE0	1.1.3.41
D7UQ40	1.1.3.42
A0A011PLX9	1.1.3.43
A0A011PRP2	1.1.3.43
A0A011QNG9	1.1.3.43
A0A085F5E1	1.1.3.43
A0A0W0REL6	1.1.3.43
A0A0W0YNV0	1.1.3.43
A0A0M2HS64	1.1.3.43
A0A0G4JCR8	1.1.3.43
A0A0P1E0S0	1.1.3.43
Q53U15	1.1.3.43
Q53U15	1.1.3.44
Q2MF66	1.1.3.44
A0A0G7ZYU8	1.1.3.45
Q0PCD7	1.1.3.45
O52792	1.1.3.46
G4V4S8	1.1.3.46
G4V4S8	1.1.3.46
D5KB61	1.1.3.47
E4QP00	1.1.3.47
Q8EEB0	1.1.3.48
P93762	1.1.3.5
A0A0J8XHN4	1.1.3.6
A0A0G4QP98	1.1.3.6
A0A009GHP2	1.1.3.6
A0A009NBJ7	1.1.3.6
A0A013UNN1	1.1.3.6
A0A013JFB3	1.1.3.6
A0A013IF63	1.1.3.6
A0A013RUC5	1.1.3.6
A0A009I974	1.1.3.6
A0A009HNK5	1.1.3.6
A0A014B8M9	1.1.3.6
A0A009R9Y9	1.1.3.6
A0A014DX06	1.1.3.6
A0A009QN64	1.1.3.6
A0A013RW52	1.1.3.6
A0A009JNB1	1.1.3.6
A0A011FH12	1.1.3.6
A0A013UWG5	1.1.3.6
A0A013SPE6	1.1.3.6
A0A010MSS4	1.1.3.6
A0A010F3Z5	1.1.3.6
A0A010KXI6	1.1.3.6
A0A014E2I2	1.1.3.6
A0A010JZV7	1.1.3.6
A0A062F6P5	1.1.3.6
